geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RNVU1-31,9.115425643603484,-3.7075975414001388,0.3021747389453733,-12.269713723721932,1.3171822707008732e-34,2.9545784839473955e-31
CKM,16.518444482784734,1.4014222160808414,0.11681639537179479,11.996793871446691,3.6932774966822556e-33,7.870189681555053e-30
RNVU1-29,5.5378138611424115,-2.8864703926714954,0.24311483144889512,-11.872868370345628,1.6375509187834307e-32,3.3233706003633825e-29
SCRG1,113.94984979618094,-1.810823150085486,0.15385939863684406,-11.769337239901677,5.616400875929634e-32,1.088024495142023e-28
SCARNA6,20.945525152155035,-1.7033926348858872,0.1454286408411875,-11.712910366439054,1.0945676691220906e-31,2.028233890883234e-28
ZNF560,7.394547040272903,-2.5128477376544245,0.21651503949784115,-11.605880790001564,3.8470592985669143e-31,6.831575843567638e-28
MIR3609,7.19327494946962,-3.4491128172527272,0.29856565649408845,-11.55227583022771,7.189113904074359e-31,1.2255713819109804e-27
ST7-AS2,5.007809230453964,-2.395191683653375,0.21138124872344646,-11.331145492413299,9.199368429792406e-30,1.5079533965743175e-26
ART3,208.7487902958465,-2.183550291457727,0.19774647217496003,-11.042170651346886,2.3918414129921984e-28,3.7754773770486855e-25
OLFM3,15.369673561055121,-3.5757435460695493,0.32436643173029406,-11.023778037064968,2.93477123578785e-28,4.467036260644371e-25
RNVU1-7,10.12958502799313,-2.6431180878438796,0.24023736821984013,-11.002110568515612,3.7329111727940922e-28,5.485963492183152e-25
RNU1-88P,11.287966113547816,-5.554498386328721,0.506003540207622,-10.977192736733848,4.919751421359792e-28,6.989162860897767e-25
COL9A1,33.7378454419355,-1.9981932556562565,0.18320866213409182,-10.906652733448617,1.0712856941004043e-27,1.4728104837698429e-24
DLX6,31.034764704707015,-2.003428294572909,0.18566386141492486,-10.790620637236518,3.812063804311783e-27,5.0770733523738705e-24
MYL2,5.4633883406165,1.8295702385993,0.1696359483695693,10.785274325306295,4.0403602767611226e-27,5.218064079857039e-24
LINC02487,78.94161502496185,-1.8328656388909794,0.17317195449669223,-10.584078953304122,3.532376014597339e-26,4.427833334297764e-23
RN7SL3,36.056881508830365,-1.7849546486082464,0.169013648562772,-10.56100891133245,4.5177967830509985e-26,5.501256602767157e-23
NPM1P29,4.602690026807358,-1.6899751040604043,0.1622838621020184,-10.413697838901662,2.147157414065708e-25,2.541936161946289e-22
AL121952.1,3.050536483781133,-2.990506643312532,0.28758953389509,-10.398523905961895,2.5180350921210495e-25,2.900436151111e-22
ALDH3A1,64.26043017512902,-1.6101073229972902,0.15540359373781773,-10.360811383253537,3.7377772617819e-25,4.084623823586739e-22
SCARNA1,4.054905288204486,-3.1066346380702137,0.2998178231156044,-10.361741025890748,3.7016205541779977e-25,4.084623823586739e-22
RN7SL4P,19.427017311478494,-1.6080624028719717,0.15529270415901003,-10.355041542875163,3.970141819929247e-25,4.230086855589114e-22
AC024940.1,231.2788171338389,-1.5686144834073257,0.15167717569013298,-10.341796491595462,4.5590953236694785e-25,4.739123990230964e-22
GABRA5,13.057257721128382,-2.46388743851131,0.23869555699104758,-10.32230121737758,5.586781770270751e-25,5.669120292075456e-22
AL731577.1,3.1666418204199585,-2.5047688145611553,0.2448030664592948,-10.231770585184403,1.4288279964264344e-24,1.416167915806935e-21
ST7-OT4,4.328929873425026,-2.2429003355278168,0.22271864748325065,-10.070554759885976,7.455635107714203e-24,7.221629833083446e-21
RPL26P30,26.07513360328409,-1.1483319877436395,0.114149593174534,-10.059886818762877,8.309382025482433e-24,7.869723389867462e-21
SNORA74D,4.328582422823925,-3.348690576036225,0.33360472486203396,-10.03789912574264,1.0386261799269302e-23,9.622871557023008e-21
PNLDC1,55.210409819610376,-1.398616699297991,0.13939582499116687,-10.033418858754324,1.0868670273203472e-23,9.855571454758698e-21
